citing_id,cited_id
112601,110098
112601,111507
112601,110485
112601,109469
112601,111786
112601,102407
112601,104108
112601,103981
112601,111662
112601,112176
112601,110899
112601,111413
112601,111542
112601,100233
112601,112312
112601,112570
112601,111164
112601,110142
112601,110790
112601,111303
112601,109388
112601,91704
112601,90336
112601,111715
112601,110698
112601,109299
112601,111228
112601,111869
109387,109199
109387,107411
109387,106170
109387,104906
109387,109009
109387,102372
109387,106598
109387,103531
109387,109303
109932,109199
109932,90667
109932,109387
109932,85451
109932,109776
109932,109009
109932,108375
109932,107553
109932,104272
109932,109820
109932,107411
109932,109303
137736,112257
137736,111397
137736,118214
137736,111953
137736,118098
137736,121169
137736,112594
137736,110763
137736,112671
111397,109312
111397,109186
111397,110979
111397,106641
111397,111250
111397,111380
111397,111382
111397,111000
111397,110235
111397,110236
111397,109731
111397,110890
111397,110132
111397,110264
111397,109881
111397,110916
111397,111173
111397,110534
111397,110795
111397,107729
111397,100567
111397,109657
111397,110045
111397,109541
111397,107473
111397,110075
111397,110973
111397,107262
111397,109311
110885,110730
110885,108375
110885,110478
110885,110353
110885,107411
110885,110236
110885,86188
110885,110256
110885,109833
110885,109881
110885,106170
110885,109506
110885,85827
110885,110665
110885,104906
110885,109387
110885,110162
110885,110293
110885,110553
110885,107748
110885,109932
110885,85330
110885,110322
110885,109815
110885,108153
110885,110330
110885,109820
110885,110589
110763,109199
110763,107411
110763,110484
110763,90311
110763,107564
110763,109101
110763,110131
110763,110132
110763,110268
110763,110273
110763,110275
110763,109257
110763,104906
110763,109387
110763,109776
110763,109009
110763,110546
110763,108375
110763,110033
110763,110059
110763,109932
110763,110701
110763,109820
121169,118289
121169,110763
121169,112693
121169,110518
121169,105659
121169,111953
121169,118098
121169,1087956
121169,109561
121169,111481
121169,111610
121169,111611
112699,110478
112699,112017
112699,109635
112699,111252
112699,110998
112699,110746
112699,111904
112699,109476
112699,91054
112699,110132
112699,108341
112699,109881
112699,111549
112699,108608
112699,111555
112699,111556
112699,112202
112699,89675
112699,111441
112699,111831
112699,110169
112699,109402
112699,112209
112699,104943
112699,109561
112699,110075
112699,111615
2620886,111617
2620886,109574
2620886,110599
2620886,110097
2620886,100385
2620886,111661
2620886,109621
2620886,110654
2620886,97356
2620886,111200
2620886,112747
